programme_title,mod_code,comp,stud_no
BSc Hons Biology with Study Abroad,BIO2017,Yes,0
BSc Hons Biology with Study Abroad,BIO2018,No,0
BSc Hons Biology with Study Abroad,BIO2020,Yes,0
BSc Hons Biology with Study Abroad,BIO2028,No,0
BSc Hons Biology with Study Abroad,BIO2029,No,0
BSc Hons Biology with Study Abroad,BIO2030,No,0
BSc Hons Biology with Study Abroad,BIO2032,No,0
BSc Hons Biology with Study Abroad,BIO2034,Yes,0
BSc Hons Biology with Study Abroad,BIO2035,Yes,0
BSc Hons Biology with Study Abroad,BIO2036,No,0
BSc Hons Biology with Study Abroad,BIO2037,No,0
BSc Hons Biology with Study Abroad,NCL2007,No,80
BSc Hons Biology with Study Abroad,NCL2100,No,0
BSc Hons Biology with Study Abroad,BIO2036,No,0
BSc Hons Biology with Study Abroad,BIO3032,No,0
BSc Hons Biology with Study Abroad,BIO3036,No,0
BSc Hons Biology with Study Abroad,BIO3039,No,0
BSc Hons Biology with Study Abroad,BIO3040,No,0
BSc Hons Biology with Study Abroad,BIO3042,No,0
BSc Hons Biology with Study Abroad,BIO3048,No,0
BSc Hons Biology with Study Abroad,BIO3049,No,0
BSc Hons Biology with Study Abroad,BIO3050,Yes,0
BSc Hons Biology with Study Abroad,BIO3051,No,0
BSc Hons Biology with Study Abroad,BIO3052,Yes,0
BSc Hons Biology with Study Abroad,BIO3197,No,0
BSc Hons Biology with Study Abroad,BIO3198,No,0
BSc Hons Biology with Study Abroad,BIO3199,No,0
BSc Hons Biology with Study Abroad,SUG3500,No,0
BSc Hons Chem with Medic Chem Study Ab'd,ICM0053,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,ACE1057,No,0
BSc Hons Chem with Medic Chem Study Ab'd,BIO1021,No,0
BSc Hons Chem with Medic Chem Study Ab'd,CEG1601,No,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY1000,No,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY1010,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY1110,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY1200,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY1211,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY1310,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY1510,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY1610,No,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY2001,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY2101,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY2102,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY2103,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY2201,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY2301,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY2401,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY3011,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY3108,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY3109,Yes,0
BSc Hons Chem with Medic Chem Study Ab'd,CHY3306,Yes,0
BSc Hons Chemistry,ACE1057,No,0
BSc Hons Chemistry,BIO1021,No,0
BSc Hons Chemistry,CEG1601,No,0
BSc Hons Chemistry,CHY1000,No,0
BSc Hons Chemistry,CHY1010,Yes,0
BSc Hons Chemistry,CHY1110,Yes,0
BSc Hons Chemistry,CHY1200,Yes,0
BSc Hons Chemistry,CHY1211,Yes,0
BSc Hons Chemistry,CHY1310,Yes,0
BSc Hons Chemistry,CHY1510,Yes,0
BSc Hons Chemistry,CHY1610,No,0
BSc Hons Chemistry,CHY2001,Yes,0
BSc Hons Chemistry,CHY2003,Yes,0
BSc Hons Chemistry,CHY2101,Yes,0
BSc Hons Chemistry,CHY2102,Yes,0
BSc Hons Chemistry,CHY2201,Yes,0
BSc Hons Chemistry,CHY2301,Yes,0
BSc Hons Chemistry,CHY2401,Yes,0
BSc Hons Chemistry,CHY3011,Yes,0
BSc Hons Chemistry,CHY3108,Yes,0
BSc Hons Chemistry,CHY3206,Yes,0
BSc Hons Chemistry,CHY3306,Yes,0
BSc Hons Chemistry (Industrial Training),ICM0026,Yes,0
BSc Hons Chemistry (Industrial Training),ACE1057,No,0
BSc Hons Chemistry (Industrial Training),BIO1021,No,0
BSc Hons Chemistry (Industrial Training),CEG1601,No,0
BSc Hons Chemistry (Industrial Training),CHY1000,No,0
BSc Hons Chemistry (Industrial Training),CHY1010,Yes,0
BSc Hons Chemistry (Industrial Training),CHY1110,Yes,0
BSc Hons Chemistry (Industrial Training),CHY1200,Yes,0
BSc Hons Chemistry (Industrial Training),CHY1211,Yes,0
BSc Hons Chemistry (Industrial Training),CHY1310,Yes,0
BSc Hons Chemistry (Industrial Training),CHY1510,Yes,0
BSc Hons Chemistry (Industrial Training),CHY1610,No,0
BSc Hons Chemistry (Industrial Training),CHY2001,Yes,0
BSc Hons Chemistry (Industrial Training),CHY2003,Yes,0
BSc Hons Chemistry (Industrial Training),CHY2101,Yes,0
BSc Hons Chemistry (Industrial Training),CHY2102,Yes,0
BSc Hons Chemistry (Industrial Training),CHY2201,Yes,0
BSc Hons Chemistry (Industrial Training),CHY2301,Yes,0
BSc Hons Chemistry (Industrial Training),CHY2401,Yes,0
BSc Hons Chemistry (Industrial Training),CHY3011,Yes,0
BSc Hons Chemistry (Industrial Training),CHY3108,Yes,0
BSc Hons Chemistry (Industrial Training),CHY3206,Yes,0
BSc Hons Chemistry (Industrial Training),CHY3306,Yes,0
BSc Hons Chemistry with Study Abroad,ICM0053,Yes,0
BSc Hons Chemistry with Study Abroad,ACE1057,No,0
BSc Hons Chemistry with Study Abroad,BIO1021,No,0
BSc Hons Chemistry with Study Abroad,CEG1601,No,0
BSc Hons Chemistry with Study Abroad,CHY1000,No,0
BSc Hons Chemistry with Study Abroad,CHY1010,Yes,0
BSc Hons Chemistry with Study Abroad,CHY1110,Yes,0
BSc Hons Chemistry with Study Abroad,CHY1200,Yes,0
BSc Hons Chemistry with Study Abroad,CHY1211,Yes,0
BSc Hons Chemistry with Study Abroad,CHY1310,Yes,0
BSc Hons Chemistry with Study Abroad,CHY1510,Yes,0
BSc Hons Chemistry with Study Abroad,CHY1610,No,0
BSc Hons Chemistry with Study Abroad,CHY2001,Yes,0
BSc Hons Chemistry with Study Abroad,CHY2003,Yes,0
BSc Hons Chemistry with Study Abroad,CHY2101,Yes,0
BSc Hons Chemistry with Study Abroad,CHY2102,Yes,0
BSc Hons Chemistry with Study Abroad,CHY2201,Yes,0
BSc Hons Chemistry with Study Abroad,CHY2301,Yes,0
BSc Hons Chemistry with Study Abroad,CHY2401,Yes,0
BSc Hons Chemistry with Study Abroad,CHY3011,Yes,0
BSc Hons Chemistry with Study Abroad,CHY3108,Yes,0
BSc Hons Chemistry with Study Abroad,CHY3206,Yes,0
BSc Hons Chemistry with Study Abroad,CHY3306,Yes,0
BSc Hons Countryside Management,ACE1006,Yes,0
BSc Hons Countryside Management,ACE1008,Yes,0
BSc Hons Countryside Management,ACE1040,Yes,0
BSc Hons Countryside Management,ACE1041,Yes,0
BSc Hons Countryside Management,ACE1045,Yes,0
BSc Hons Countryside Management,ACE1046,Yes,0
BSc Hons Countryside Management,ACE1047,Yes,0
BSc Hons Countryside Management,CEG1702,Yes,0
BSc Hons Countryside Management,ACC1000,No,0
BSc Hons Countryside Management,ACE2000,No,0
BSc Hons Countryside Management,ACE2003,Yes,0
BSc Hons Countryside Management,ACE2010,No,0
BSc Hons Countryside Management,ACE2018,No,0
BSc Hons Countryside Management,ACE2020,No,0
BSc Hons Countryside Management,ACE2061,Yes,0
BSc Hons Countryside Management,ACE2063,No,0
BSc Hons Countryside Management,ACE2069,Yes,0
BSc Hons Countryside Management,ACE2077,Yes,0
BSc Hons Countryside Management,ACE2078,Yes,0
BSc Hons Countryside Management,BIO2003,No,0
BSc Hons Countryside Management,BIO2025,No,0
BSc Hons Countryside Management,BIO2028,Yes,0
BSc Hons Countryside Management,CEG2606,No,0
BSc Hons Countryside Management,LAW2053,Yes,0
BSc Hons Countryside Management,NCL2007,No,80
BSc Hons Countryside Management,NCL2100,No,0
BSc Hons Countryside Management,ACE3000,No,93
BSc Hons Countryside Management,ACE3016,Yes,0
BSc Hons Countryside Management,ACE3017,Yes,0
BSc Hons Countryside Management,ACE3036,No,0
BSc Hons Countryside Management,ACE3093,Yes,0
BSc Hons Countryside Management,ACE3207,Yes,0
BSc Hons Countryside Management,BIO3039,No,0
BSc Hons Countryside Management,BIO3040,No,0
BSc Hons Countryside Management,LAW3015,No,0
BSc Hons Countryside Management,NCL3007,No,0
BSc Hons Countryside Management,SUG3500,No,0
BSc Hons Earth Science,ACE1008,Yes,0
BSc Hons Earth Science,ACE1010,Yes,0
BSc Hons Earth Science,ACE1040,Yes,0
BSc Hons Earth Science,ACE1057,No,0
BSc Hons Earth Science,CEG1601,Yes,0
BSc Hons Earth Science,CEG1602,Yes,0
BSc Hons Earth Science,CEG1603,Yes,0
BSc Hons Earth Science,CEG1604,Yes,0
BSc Hons Earth Science,CEG1702,Yes,0
BSc Hons Earth Science,CEG1706,Yes,0
BSc Hons Earth Science,CEG1712,No,0
BSc Hons Earth Science,MST1207,No,0
BSc Hons Earth Science,ACE2069,Yes,0
BSc Hons Earth Science,ACE2077,Yes,0
BSc Hons Earth Science,BIO2018,No,0
BSc Hons Earth Science,CEG2602,Yes,0
BSc Hons Earth Science,CEG2603,Yes,0
BSc Hons Earth Science,CEG2604,Yes,0
BSc Hons Earth Science,CEG2606,Yes,0
BSc Hons Earth Science,CEG2607,Yes,0
BSc Hons Earth Science,CEG2608,Yes,0
BSc Hons Earth Science,CEG2609,Yes,0
BSc Hons Earth Science,CEG2704,No,0
BSc Hons Earth Science,CEG2709,No,0
BSc Hons Earth Science,ACE2074,No,0
BSc Hons Earth Science,ACE3080,No,0
BSc Hons Earth Science,CEG2719,No,0
BSc Hons Earth Science,CEG3606,Yes,0
BSc Hons Earth Science,CEG3607,Yes,0
BSc Hons Earth Science,CEG3608,No,0
BSc Hons Earth Science,CEG3699,Yes,0
BSc Hons Earth Science,CEG3701,No,0
BSc Hons Earth Science,CEG3707,No,0
BSc Hons Earth Science,NCL3007,No,0
BSc Hons Earth Science,SUG3500,No,0
BSc Hons Environment Sci with Placement,BIO3049,No,0
BSc Hons Environment Sci with Placement,NCL3000,Yes,2
BSc Hons Environment Sci with Placement,ACE1008,Yes,0
BSc Hons Environment Sci with Placement,ACE1040,Yes,0
BSc Hons Environment Sci with Placement,ACE1041,No,0
BSc Hons Environment Sci with Placement,ACE1045,Yes,0
BSc Hons Environment Sci with Placement,ACE1046,Yes,0
BSc Hons Environment Sci with Placement,ACE1057,No,0
BSc Hons Environment Sci with Placement,BIO1022,No,0
BSc Hons Environment Sci with Placement,CEG1601,Yes,0
BSc Hons Environment Sci with Placement,CEG1602,Yes,0
BSc Hons Environment Sci with Placement,CEG1603,No,0
BSc Hons Environment Sci with Placement,CEG1702,Yes,0
BSc Hons Environment Sci with Placement,MST1207,No,0
BSc Hons Environment Sci with Placement,ACE2003,No,0
BSc Hons Environment Sci with Placement,ACE2061,Yes,0
BSc Hons Environment Sci with Placement,ACE2069,Yes,0
BSc Hons Environment Sci with Placement,ACE2074,Yes,0
BSc Hons Environment Sci with Placement,ACE2077,Yes,0
BSc Hons Environment Sci with Placement,BIO2018,Yes,0
BSc Hons Environment Sci with Placement,BIO2028,No,0
BSc Hons Environment Sci with Placement,CEG2604,No,0
BSc Hons Environment Sci with Placement,CEG2606,No,0
BSc Hons Environment Sci with Placement,CEG2607,No,0
BSc Hons Environment Sci with Placement,CEG2609,Yes,0
BSc Hons Environment Sci with Placement,LAW2053,No,0
BSc Hons Environment Sci with Placement,NCL2007,No,80
BSc Hons Environment Sci with Placement,ACE2078,No,0
BSc Hons Environment Sci with Placement,ACE3016,No,0
BSc Hons Environment Sci with Placement,ACE3017,No,0
BSc Hons Environment Sci with Placement,ACE3080,Yes,0
BSc Hons Environment Sci with Placement,ACE3207,Yes,0
